[ 2016-11-25T11:33:51+08:00 ] 127.0.0.1 /AcpFinance/get_problem_info
SQL: SHOW COLUMNS FROM `tp_config` [ RunTime:0.010928s ]
SQL: SELECT * FROM `tp_config`  [ RunTime:0.000490s ]
SQL: SHOW COLUMNS FROM `tp_users` [ RunTime:0.007483s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41829 AND addtime >= 1479702238 AND addtime <= 1479702538 ) LIMIT 1   [ RunTime:0.032599s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40164 AND addtime >= 1479700961 AND addtime <= 1479701261 ) LIMIT 1   [ RunTime:0.037152s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45214 AND addtime >= 1479697624 AND addtime <= 1479697924 ) LIMIT 1   [ RunTime:0.041871s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45467 AND addtime >= 1479697176 AND addtime <= 1479697476 ) LIMIT 1   [ RunTime:0.037801s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45227 AND addtime >= 1479693156 AND addtime <= 1479693456 ) LIMIT 1   [ RunTime:0.036874s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45500 AND addtime >= 1479691908 AND addtime <= 1479692208 ) LIMIT 1   [ RunTime:0.033518s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40804 AND addtime >= 1479685394 AND addtime <= 1479685694 ) LIMIT 1   [ RunTime:0.037079s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45494 AND addtime >= 1479680178 AND addtime <= 1479680478 ) LIMIT 1   [ RunTime:0.034342s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 39839 AND addtime >= 1479667136 AND addtime <= 1479667436 ) LIMIT 1   [ RunTime:0.035509s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 39839 AND addtime >= 1479667118 AND addtime <= 1479667418 ) LIMIT 1   [ RunTime:0.040885s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40540 AND addtime >= 1479663852 AND addtime <= 1479664152 ) LIMIT 1   [ RunTime:0.035889s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44399 AND addtime >= 1479661885 AND addtime <= 1479662185 ) LIMIT 1   [ RunTime:0.037372s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44994 AND addtime >= 1479661701 AND addtime <= 1479662001 ) LIMIT 1   [ RunTime:0.033618s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41944 AND addtime >= 1479661058 AND addtime <= 1479661358 ) LIMIT 1   [ RunTime:0.036208s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40199 AND addtime >= 1479658961 AND addtime <= 1479659261 ) LIMIT 1   [ RunTime:0.036048s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44893 AND addtime >= 1479656465 AND addtime <= 1479656765 ) LIMIT 1   [ RunTime:0.034450s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41775 AND addtime >= 1479656267 AND addtime <= 1479656567 ) LIMIT 1   [ RunTime:0.037873s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40738 AND addtime >= 1479656213 AND addtime <= 1479656513 ) LIMIT 1   [ RunTime:0.032807s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42023 AND addtime >= 1479654978 AND addtime <= 1479655278 ) LIMIT 1   [ RunTime:0.037361s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42023 AND addtime >= 1479654814 AND addtime <= 1479655114 ) LIMIT 1   [ RunTime:0.037286s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42161 AND addtime >= 1479653816 AND addtime <= 1479654116 ) LIMIT 1   [ RunTime:0.037535s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45101 AND addtime >= 1479651141 AND addtime <= 1479651441 ) LIMIT 1   [ RunTime:0.032399s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40062 AND addtime >= 1479650435 AND addtime <= 1479650735 ) LIMIT 1   [ RunTime:0.035384s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44385 AND addtime >= 1479643710 AND addtime <= 1479644010 ) LIMIT 1   [ RunTime:0.043616s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45412 AND addtime >= 1479640297 AND addtime <= 1479640597 ) LIMIT 1   [ RunTime:0.032172s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44911 AND addtime >= 1479639778 AND addtime <= 1479640078 ) LIMIT 1   [ RunTime:0.044621s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44619 AND addtime >= 1479637253 AND addtime <= 1479637553 ) LIMIT 1   [ RunTime:0.031666s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44911 AND addtime >= 1479637217 AND addtime <= 1479637517 ) LIMIT 1   [ RunTime:0.047509s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42271 AND addtime >= 1479631763 AND addtime <= 1479632063 ) LIMIT 1   [ RunTime:0.031508s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40896 AND addtime >= 1479629912 AND addtime <= 1479630212 ) LIMIT 1   [ RunTime:0.031104s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45466 AND addtime >= 1479622319 AND addtime <= 1479622619 ) LIMIT 1   [ RunTime:0.041597s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42665 AND addtime >= 1479620636 AND addtime <= 1479620936 ) LIMIT 1   [ RunTime:0.031175s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44870 AND addtime >= 1479614985 AND addtime <= 1479615285 ) LIMIT 1   [ RunTime:0.032372s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 39966 AND addtime >= 1479614846 AND addtime <= 1479615146 ) LIMIT 1   [ RunTime:0.043689s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42009 AND addtime >= 1479612548 AND addtime <= 1479612848 ) LIMIT 1   [ RunTime:0.045849s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45097 AND addtime >= 1479610472 AND addtime <= 1479610772 ) LIMIT 1   [ RunTime:0.048248s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45466 AND addtime >= 1479610311 AND addtime <= 1479610611 ) LIMIT 1   [ RunTime:0.044933s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44782 AND addtime >= 1479609721 AND addtime <= 1479610021 ) LIMIT 1   [ RunTime:0.031792s ]
